1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:1	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.88214417200422E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.38087500438413E-03	 6:2.7716212704123E-04	 7:-9.43861269604793	 8:-3.3939753589622	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:8	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.51892249478017E-05	 7:7.57450229875986	 8:20.1352992019404	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:6	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-7.30546799399025E-04	 5:8.22444544091028E-03	 6:1.34241207927744E-04	 7:-.758452097253388	 8:-3.94878534930061	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:1	 15:10	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-1.3396016363875E-04	 7:-4.12201426017049	 8:-3.24187895559005	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.42612932620425E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.75331823052846E-04	 6:1.25347211143204E-05	 7:-9.43861269604793	 8:-10.7402194468897	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:6	 15:2	 16:3	 17:1
2	 1:-.119189460264588	 2:7.09785092125308E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-1.47672395169007E-05	 7:-9.43861269604793	 8:-16.1213811027981	 9:3.85508619812191E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:3	 15:2	 16:1	 17:1
1	 1:.152691283148529	 2:-1.91414329872187E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-3.10883604734231E-04	 7:4.73898299118261	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:15	 16:3	 17:2
1	 1:.06206436867749	 2:-1.17816338421596E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-2.41525064743069E-04	 7:-4.12201426017049	 8:-12.9456134848648	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:3	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.11771066367977E-04	 7:18.916579103741	 8:19.4001678559487	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:3	 15:2	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:-2.20213543918071E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-3.01326325601591E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:6	 15:10	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.88901862729158E-04	 7:-9.43861269604793	 8:-2.10767641637202	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:9	 15:6	 16:3	 17:1
1	 1:.06206436867749	 2:1.14177330281356E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-2.38794413562315E-04	 7:-9.43861269604793	 8:-15.7477613581333	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:4	 15:6	 16:3	 17:2
1	 1:-.119189460264588	 2:-4.26183906351215E-04	 3:.307712317245358	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-1.03285848717378E-04	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:6	 15:2	 16:1	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.19849749634807E-02	 6:5.49806269635282E-04	 7:-8.53365958980161	 8:-13.6438318252441	 9:-1.52221180377497E-03	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-2.96411153476233E-04	 7:-9.43861269604793	 8:15.6362950765349	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:10	 14:1	 15:2	 16:3	 17:1
1	 1:.333945112090606	 2:2.84706009854156E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.35754539609724E-04	 6:9.63588857355287E-05	 7:-9.43861269604793	 8:-12.6670372665981	 9:5.11672626372677E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-2.88287466213489E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:.352156009253767	 10:-1.55244820750308	 11:2	 12:2	 13:10	 14:1	 15:2	 16:3	 17:1
2	 1:.333945112090606	 2:1.03777614098121E-03	 3:.927560850431971	 4:-7.81025427961304E-04	 5:-4.41413409237184E-03	 6:2.33471708149159E-04	 7:1.31177621057623E-02	 8:-4.12403690952864	 9:.259480425785921	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:2	 15:2	 16:3	 17:1
2	 1:1.78397574362723	 2:1.25967058851304E-02	 3:1.54740938361858	 4:6.69702282974433E-03	 5:3.04683454194868E-02	 6:3.0858399368601E-04	 7:-3.22325605442166	 8:-9.739205637518	 9:5.93418264389186E-03	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:2	 15:13	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.21601410618692E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:2	 16:1	 17:1
2	 1:.696452769974761	 2:5.84111171962293E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.88408522488673E-02	 6:6.06623156489548E-04	 7:-4.33269531905295	 8:-10.1692591961892	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:1.37908206574674E-05	 7:-9.43861269604793	 8:-11.7241645639042	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:.515198941032684	 2:1.15082596249194E-02	 3:.307712317245358	 4:-1.7401193706446E-03	 5:.028951715875493	 6:5.5763157837044E-04	 7:-4.10295829539268	 8:-6.58264633244501	 9:4.17577164016279E-03	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:10	 16:3	 17:2
1	 1:-.119189460264588	 2:-1.24216163765125E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-1.39976698425217E-04	 7:-9.43861269604793	 8:-9.06411958846776	 9:2.39314500041192E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:4	 15:10	 16:3	 17:1
1	 1:.06206436867749	 2:-6.19536818207788E-06	 3:.307712317245358	 4:9.8572657171845E-04	 5:-1.04806522683473E-02	 6:-2.40432804270768E-04	 7:6.44029449066339	 8:-9.13159232153934E-02	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:2	 15:13	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.42612932620425E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.32798772542231E-02	 6:3.54295928665774E-04	 7:-5.63660086799301	 8:-7.28671867113333	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:.333945112090606	 2:4.05793388307647E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.65238408360358E-03	 6:8.70072855537453E-07	 7:-9.43861269604793	 8:-9.64689708219242	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:7	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:8.22444544091028E-03	 6:7.58371131369675E-04	 7:-9.43861269604793	 8:-9.35011355301859	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:.333945112090606	 2:-1.03016742314683E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.96402272435341E-03	 6:-2.68498372089757E-04	 7:-8.93227006888396	 8:-1.50407774327283	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:6	 15:10	 16:3	 17:1
1	 1:.605825855503723	 2:2.51388153734998E-02	 3:.307712317245358	 4:.03314061296589	 5:2.15792726493486E-03	 6:1.1547004543235E-04	 7:-4.81548371383448	 8:-7.36973958820134	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:2	 16:3	 17:2
2	 1:.152691283148529	 2:4.90700388099018E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:1.07816242890422E-04	 7:-9.43861269604793	 8:-14.9813618276111	 9:.16043190232329	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:2	 15:10	 16:3	 17:1
2	 1:.515198941032684	 2:1.21121405781141E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:3.31519964749914E-04	 7:-9.43861269604793	 8:-14.7099289693063	 9:.218413050275487	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:7	 15:8	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.93339170897884E-04	 7:11.8277810474618	 8:29.3979547542459	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.64530800940925E-04	 7:-9.43861269604793	 8:-8.46696687676161	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:9	 15:8	 16:1	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-1.28581171358409E-03	 5:8.22444544091028E-03	 6:8.68357397426477E-05	 7:-7.70258040615787	 8:-4.06642636776092	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:-1.64616274237122E-04	 7:3.38873584363606	 8:5.95776513281879	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:2	 14:1	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-1.85774269793565E-04	 7:-9.43861269604793	 8:-8.07920522717627	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-1.15505512751254E-04	 7:-.484341467063668	 8:7.76187721986983	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:3	 15:1	 16:3	 17:1
2	 1:1.14958734232996	 2:1.57360416788878E-02	 3:.927560850431971	 4:1.52829200440852E-04	 5:.144721104400357	 6:3.41950049284556E-03	 7:-7.66209089378173	 8:-11.6148364347606	 9:.113884501993503	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.927560850431971	 4:-1.05865788505384E-03	 5:3.16901362759743E-03	 6:-1.81235862514346E-04	 7:-9.43861269604793	 8:-6.41764657352335	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:4	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:.515198941032684	 2:2.90972505396365E-03	 3:.927560850431971	 4:-9.3246131364814E-04	 5:8.72998862224157E-03	 6:8.17385241142178E-05	 7:-8.90360892470795	 8:-6.05479691544012	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.11416513078066E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.37854204355544E-02	 6:6.23681761878964E-04	 7:-9.43861269604793	 8:-12.4970587509229	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:10	 14:3	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.21328345500617E-04	 7:-9.43861269604793	 8:13.5191166645794	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:2	 15:3	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-1.41196389267749E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:4	 13:1	 14:3	 15:2	 16:1	 17:1
1	 1:.06206436867749	 2:-5.54180413221809E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.14794317821494E-02	 6:9.35341600367841E-04	 7:-8.52392893868033	 8:-13.685487733935	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.187342268789E-04	 7:33.0941747909716	 8:45.2767928439124	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:1	 15:13	 16:3	 17:1
2	 1:.424572026561645	 2:-8.66171898718883E-04	 3:2.78710644999181	 4:8.30512771324886E-03	 5:2.28851976995175E-02	 6:2.72995263657706E-04	 7:-9.43861269604793	 8:-13.8596565691231	 9:.110907251423987	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:2	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-1.4868292459742E-04	 7:-9.43861269604793	 8:-7.65266745497597	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:6	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.11361468690863E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:5	 14:2	 15:3	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-2.16471340159648E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:4	 13:2	 14:3	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-3.14137630725541E-04	 7:1.19458417570694	 8:21.752588078435	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:2	 16:3	 17:1
1	 1:.06206436867749	 2:-4.6218292390857E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:2.69295431501678E-02	 6:5.87148087278909E-04	 7:-8.44947827147942	 8:-12.8378347068831	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:4	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.42617325215371E-04	 7:13.3468093542816	 8:4.03102099091911	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:13	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.5381535597895E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:-1.75010953074296E-04	 7:-9.43861269604793	 8:-8.07610313736708	 9:8.90229565172573E-03	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-2.51491941552823E-04	 7:-.932055198644031	 8:4.34467673829349	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:2	 15:8	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.04534840738977E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:4	 13:1	 14:3	 15:2	 16:3	 17:2
1	 1:.06206436867749	 2:4.85791205101769E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.7840933556711E-04	 7:-.932055198644031	 8:-5.06500499852317	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:8	 15:2	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-2.3919613670467E-03	 6:-8.24051192766255E-05	 7:-3.13745891550284	 8:-8.60483753494816	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:3	 15:2	 16:3	 17:2
1	 1:.515198941032684	 2:2.27774230129009E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.06446296565505E-04	 7:-9.43861269604793	 8:-14.2058385284404	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:8	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-1.43836018751581E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:4	 14:9	 15:6	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.52720734584163E-04	 7:-9.43861269604793	 8:-14.7099289693063	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:11	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-2.35506254423054E-04	 7:-9.43861269604793	 8:-14.3891442587832	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:2	 15:2	 16:3	 17:1
1	 1:.152691283148529	 2:3.11505278480186E-03	 3:2.1672579168052	 4:6.47107087716869E-03	 5:-1.40194545376663E-02	 6:-2.6758002810187E-04	 7:-9.43861269604793	 8:-10.5397290028127	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:.968333513387878	 2:7.06358571730724E-03	 3:.307712317245358	 4:-1.0334185707727E-03	 5:1.17632477102293E-02	 6:5.82763978475682E-04	 7:-6.06299461451763	 8:-12.2206839747689	 9:9.48783042316711E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-3.01804189558223E-04	 7:7.57450229875986	 8:4.34467673829349	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:3	 15:2	 16:3	 17:2
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-1.25745454679083E-04	 7:-9.43861269604793	 8:-11.7241645639042	 9:.100097180132161	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:9	 15:2	 16:3	 17:1
1	 1:.06206436867749	 2:-7.62174736886525E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.19118635292257E-03	 6:6.44917125985652E-04	 7:-9.43861269604793	 8:-14.1386265825745	 9:6.11808880103961E-02	 10:-1.55244820750308	 11:2	 12:2	 13:4	 14:3	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.49015486971303E-03	 3:.927560850431971	 4:-8.81982685085862E-04	 5:1.42909636168857E-02	 6:3.11397666219938E-04	 7:-8.77403789156325	 8:-10.2991404699204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:-2.36213107276895E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-2.02021644319054E-04	 7:-5.5719956904396	 8:-7.33188274445284	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:10	 16:3	 17:1
2	 1:.515198941032684	 2:2.6817312761004E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.69672953425386E-03	 6:-2.29830862569955E-05	 7:-8.55251309851098	 8:-13.7199520109961	 9:3.03569657007539E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:.333945112090606	 2:8.01358576542859E-03	 3:1.54740938361858	 4:1.66971997117277E-02	 5:-1.30083681750037E-02	 6:-2.53335131099832E-04	 7:-9.43861269604793	 8:-9.16493793070236	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:2	 14:7	 15:3	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.88641818571542E-03	 6:-6.66086522654426E-05	 7:4.25010049860993	 8:1.39198350655748	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:.7870796844458	 2:6.59549113199149E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:4.41180113154315E-02	 6:1.7517330566992E-03	 7:-8.0775634964633	 8:-11.7891636348939	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:2	 13:2	 14:3	 15:1	 16:3	 17:1
2	 1:-.119189460264588	 2:-2.14613696742482E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.35754539609724E-04	 6:-9.26249313900802E-05	 7:-9.08119437099101	 8:-6.78088790961278	 9:4.94964851411554E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:2	 15:6	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.22936198696419E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:2.46051558180902E-04	 7:1.19458417570694	 8:-.742432548592517	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:3	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.09816556742183E-03	 3:.927560850431971	 4:.019385186682669	 5:2.84461726941617E-02	 6:2.4336282713788E-04	 7:-9.43861269604793	 8:-15.5819469089587	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:2	 16:3	 17:2
2	 1:.333945112090606	 2:1.68042526816068E-03	 3:.307712317245358	 4:1.83503747971423E-02	 5:4.91734431287444E-02	 6:9.44380426052438E-04	 7:-2.77688168031926	 8:-7.55961195910665	 9:3.72131607532654E-04	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:2.66347044626615E-03	 6:-1.04664639072126E-05	 7:-9.43861269604793	 8:-13.5337186463453	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:9	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-3.13477723355948E-04	 7:-9.43861269604793	 8:-1.30113221910937	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:2	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:.424572026561645	 2:3.75797401335546E-03	 3:2.1672579168052	 4:2.31407966477026E-02	 5:2.49073704248427E-02	 6:2.84809917781518E-04	 7:-6.36289457507223	 8:-10.530489636223	 9:-8.30277100695971E-03	 10:-1.55244820750308	 11:8	 12:3	 13:2	 14:3	 15:6	 16:3	 17:2
1	 1:.243318197619568	 2:-2.46188818564442E-04	 3:.927560850431971	 4:9.60487257437311E-04	 5:8.50670090032656E-02	 6:1.49545311326091E-03	 7:-7.96744781097091	 8:-13.0927442579896	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:4	 15:2	 16:3	 17:1
1	 1:-.119189460264588	 2:-1.30191984212966E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:4.41579372390853E-05	 7:-9.43861269604793	 8:-9.41698293941747	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:10	 16:3	 17:2
