2	 1:24.94	 2:24.75	 3:24.56	 4:25.38	 5:121	 6:34	 7:53	 8:40	 9:.08	 10:.19	 11:.06	 12:.06	 13:390	 14:.769230769231	 15:0	 16:0
1	 1:25.38	 2:25.31	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:-.253846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:355	 14:-.234615384615	 15:0	 16:0
1	 1:25.38	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:355	 14:-.211538461538	 15:0	 16:0
1	 1:25.38	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:355	 14:-.184615384615	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:-.153846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.09	 10:.04	 11:.06	 12:.08	 13:355	 14:-.119230769231	 15:0	 16:0
1	 1:25.38	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:-.0807692307692	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.08	 13:355	 14:-.0884615384615	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.1	 13:355	 14:-.0461538461538	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.1	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.1	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.1	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:25	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.08	 13:355	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:350	 14:-.0461538461538	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:350	 14:-.0884615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.06	 11:.06	 12:.08	 13:355	 14:-.0807692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:355	 14:-.0730769230769	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.1	 13:350	 14:-.111538461538	 15:0	 16:0
1	 1:25.38	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:350	 14:-.146153846154	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.09	 13:350	 14:-.176923076923	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.08	 13:355	 14:-.157692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:350	 14:-.184615384615	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:350	 14:-.207692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:350	 14:-.226923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:350	 14:-.242307692308	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.19	 10:.05	 11:.06	 12:.09	 13:350	 14:-.253846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:350	 14:-.261538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:350	 14:-.265384615385	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:-.265384615385	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:350	 14:-.261538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:350	 14:-.253846153846	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:350	 14:-.242307692308	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:-.226923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.09	 13:350	 14:-.207692307692	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:-.184615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:-.157692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:350	 14:-.126923076923	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.09	 13:350	 14:-.0923076923077	 15:0	 16:0
1	 1:25.25	 2:25.38	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:350	 14:-.103846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:350	 14:-.115384615385	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:350	 14:-.0769230769231	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:350	 14:-.0346153846154	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.09	 13:350	 14:-.0384615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:350	 14:-.0423076923077	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:350	 14:-.0461538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.1	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.08	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.1	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:350	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:-.0461538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.08	 13:345	 14:-.0884615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:345	 14:-.126923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:350	 14:-.115384615385	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:350	 14:-.103846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.04	 11:.06	 12:.08	 13:350	 14:-.0923076923077	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.09	 13:345	 14:-.126923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.06	 12:.09	 13:345	 14:-.157692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.08	 13:345	 14:-.184615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.08	 13:345	 14:-.207692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.226923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:-.242307692308	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:-.253846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.261538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.265384615385	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:-.265384615385	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:345	 14:-.261538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.253846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:345	 14:-.242307692308	 15:0	 16:0
1	 1:25.31	 2:25.38	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.06	 11:.06	 12:.09	 13:345	 14:-.226923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:345	 14:-.207692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.184615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:345	 14:-.157692307692	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:-.126923076923	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:345	 14:-.0923076923077	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.103846153846	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:-.115384615385	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:-.126923076923	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:-.0884615384615	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.08	 13:345	 14:-.0461538461538	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.06	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.16	 10:.04	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.1	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.31	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.08	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.06	 12:.1	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.04	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.94	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.25	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
1	 1:25.25	 2:25.31	 3:24.88	 4:25.38	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.05	 12:.09	 13:345	 14:0	 15:0	 16:0
